sk_d_aluno,nome_completo,matricula_dre,sexo,data_nascimento,periodo_ingresso_curso_atual,periodo_ingresso_ufrj,forma_ingresso,modalidade_cota,nota_enem
5078264a209e1ee0e3a8a46a11d840dfd1879500f7fd02aef1f8b6a2276a5be9,Antônio Fogaça,2419,Feminino,13/09/1996,2021/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar,693.29
7f5d3582377f050dca8cd95903ee0bc366929c8b5c6688d013da0c1c75bfa360,Arthur Cavalcante,2420,Masculino,18/05/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,760.98
729830e85be541a109968b0b835e04793292dbb6c20e3e73a413eeb786b4240c,Lívia Vieira,2421,Masculino,24/10/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,753.08
f7d804610280c772ae1d527b1d252a3454ae9bf58d9c0cfcfd28104e3bfddbd3,Rael Siqueira,2422,Masculino,15/03/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,737.17
50123d2a093ca2b5fb67f89a038122fb4d89e0313e939f29dace07810abdae09,Joana Aparecida,2423,Masculino,16/12/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,713.78
aa82088246685c17ebf16d48877686b831ed384ffdc42e76494283c271704d7a,Rafael Cavalcanti,2424,Masculino,04/08/1997,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,681.6
884787790b634bcde4b97eb6d7462ff0ace24c6d58be79204fca57d61dfa4114,Srta. Natália Machado,2425,Masculino,17/09/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,708.94
9b04f5410f803df1f5f93aa3778059efe90db326c19f5d7ba85414c96739b3bd,Kamilly Cirino,2426,Masculino,01/08/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,751.12
c24703aeed68217acf9520dddea6b3673e11e493dde7d6944bcaac0bd3a14448,Kevin Rodrigues,2427,Masculino,30/05/1999,2021/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,638.95
3d93ec274ab8ebaa470a8294089ff8a2936ce457c7e0f8465a74d7dffa3df320,Emanuelly Almeida,2428,Masculino,25/05/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,737.23
a5a2b61e6d380d20d61119b19dd064080d3e81b6d7bb6d05287354799d03e878,Bernardo Cavalcante,2429,Masculino,07/12/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,772.36
f87f6a02d81b2a4672944a22cb6beded0e0462e4b1d7216b6889cc2dbecce989,Valentim da Rosa,2430,Masculino,21/10/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,753.22
9d6def71465c26001adf6afdf11eeeaf83917c1ea2ebdb08800b579377602d02,Valentim Mendonça,2431,Feminino,13/04/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,718.96
b553e6af4fb183a84375bf1e79a2be2768fc3c50344bff533a9baba97bd537fe,Heloisa Fernandes,2432,Masculino,23/12/1999,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,719.7
521ea9c60b025d7ac36b93e3af4d3a6aeb3a400c01f198d14d4768e0862762ab,Dra. Mariane Pacheco,2433,Feminino,13/02/2001,2021/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,701.46
6fd9a41894eeed8dedf16dc3b69bcebf5a4e84025aee0ad74ad683353c9310b3,Henry Gabriel Azevedo,2434,Masculino,14/10/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,739.51
1d234b0fe9253354bebf1a88ba68514cbcf72e2d853ba1ebfece4848e67730fe,Sr. Lucas Abreu,2435,Masculino,05/02/2002,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,721.03
14326baf59373fee76fa43e4599bccab8aca306b19090abb32d50d09a5ab47f8,Maria Julia Caldeira,2436,Masculino,08/09/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,751.66
c8510e576de1a92052f8172ab99b34cbcc2e7b18ada1a51d37870a7a9dfa7b00,Dr. Enzo Cavalcanti,2437,Masculino,26/12/1998,2021/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar,637.04
68c0d237214c460daab485e88662fd54f7b2c3004019bc58c0a7d441476b884f,Sr. João Lucas Teixeira,2438,Masculino,23/09/1997,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,682.62
d376881f5bd00764c32b8645a0f7966bc86ec3d3ea0e7b51e830e5f12aae3071,Melina Mendes,2439,Masculino,25/01/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,752.36
014e9fb03ec3e152833fb9e4541198dce6719bd09349b4b309118e285eb5a3f0,Alana Pereira,2440,Masculino,29/05/1965,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,722.95
ad1e075215267a284972c5a764c35f9a38d52d89a9dd6706bd10b4a9860d56c0,Olivia Moura,2441,Feminino,03/08/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,751.04
069170cf54b2e58a1057173196abf680efbeb5863deb2b59cbfe61f5faa735e6,Gael Almeida,2442,Masculino,10/11/1998,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,751.02
6c16cc05218d7208044e08025f04d8fcc50e8cc7fb05bb1bb83fec12f575932b,Maitê Novais,2443,Masculino,15/02/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar,683.41
580ade0f132b4228ea4fe1a289f318f2402fdcd2682ed057a3785fed4312f9f3,Ravi Lucca Duarte,2444,Masculino,16/06/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,729.68
5e4f1761806f5a6ec387efa95dc2b5dc8cb62d37d64b16869e0eb916834dbb7e,Sra. Isadora Dias,2445,Masculino,28/08/2000,2021/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,668.57
d047f40b7ef6b9d2c824260c76a75981dda8d5d3eb2d48262261961d14617d1e,Luiz Fernando Camargo,2446,Masculino,04/11/1997,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,694.36
cb815acba4ed6bc96fc3e91bc67e2a80af7c2185f431cf5051dafbed4676fa94,Erick Duarte,2447,Masculino,09/05/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,704.47
80d1f44e05395f8b79fe2caf1964a0e50a4e24899f80e5d40bc8364886c744a1,Dra. Maria Alice da Conceição,2448,Feminino,08/09/1997,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,596.05
f40ddf6742b7761b0f7df1f65a639c4fccc23479c5c4c984885ff588f1dfeb0e,Srta. Emanuelly Oliveira,2449,Feminino,20/03/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,696.39
b0b03d744a85f4459c71437fe196dd925a299a06ae7a425615c903c97c36b8fb,Yuri Melo,2450,Masculino,24/03/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,665.79
b815f5c630593b36d5a838a7d69dfc1a5f78d3d37bf9d4e04c0ba03c97d87fbf,Henry Peixoto,2451,Feminino,22/05/1998,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,824.06
bba1dc9846ddd9a44c3d3b736faa5bdb6673b8d0fe1b0dd445c9f9adfda2ff72,Maria Fernanda da Mota,2452,Masculino,12/02/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,634.61
3cb81c72e3c44a9c6a2fda94952ab34e0b0a89b0e7cfb6330ed371a0eda636bc,Dr. José Pedro Silva,2453,Masculino,02/12/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,734.72
6ee1f58e7b08b04e58109a89bc575651338419dc646b9d660ff95f81ec594299,Renan Sá,2454,Masculino,06/01/1998,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,719.89
42b4fb473bacce2dc496a423021b9b2240680e399e4f2dbac05f808c66ccb2e4,Lucas Gabriel Barros,2455,Masculino,29/05/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,709.45
c0d427f8b875401198831f31edb981bf951a3b77f5ec5f336ad84a50ed831ac9,Léo da Paz,2456,Masculino,03/12/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,669.05
ea279eca5412c45d2c582a3971b688b3e13cdb893f7bba5c5faaea499fa21ffd,Breno Ribeiro,2457,Masculino,19/06/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,680.17
7bd341f08056de72d77d24aa5bc681dcb485b628df4fd03179e30ee2bc01f097,Dra. Liz Almeida,2458,Masculino,03/04/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,686.23
7f048c26d647f131dcfadc28d7c35f82f0881a5e087c7dc4ea0e6c762d3fdf9f,Raquel Sá,2459,Masculino,03/01/1994,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,607.09
4fbb9cf6972a100cd12fee93b2eb185f4cf2964906979ea2a2ac4e5c1759254f,Vitor Hugo Mendonça,2460,Masculino,29/03/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,699.91
a1e2bd5c65064ebba3b2e01115e719eb8c83551ca71a9bcaf3bfd2e746c783c0,Maria Flor Cavalcante,2461,Masculino,06/10/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,735.95
1b5318434397d6eec58afbac28836ffe3254baabb665b87ce6b678394b97ee2c,Arthur Miguel Campos,2462,Masculino,23/08/1995,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,645.85
1b13011c30bd00eb0c56dd0aefcdec3fb1f2a4920e00efc8c88e54cbcaf9365a,Juliana Borges,2463,Masculino,21/09/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,710.08
764228040735fc9457b382a4e4533ff9306c6d1372fc5b143ae54eca265fd706,Sr. Asafe Aragão,2464,Masculino,15/11/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,696.43
3045ad039274b9fcf0ec609cc45c0d8e3558c06315802f46946d8d0e014b4520,José Silva,2465,Masculino,13/05/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar,710.61
1070a982af22fe711ec54707c0cd838baec99ff81ec4fd7a00fa4ca0ca48c8c4,Dr. Otto Pereira,2466,Masculino,15/05/1990,2019/2,2019/2,Refugiado politico,Ampla Concorrência,
54a462dce3c1abb2b43ba63a42bc391fa5561bfeafe737bd1f4845b902ffbfe3,Enrico Cassiano,2467,Masculino,02/03/1998,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar,601.16
a1fb4e703a9ef1fa4936801721ff285a97ac85330856674412e054892afe6972,Luara Araújo,2468,Feminino,09/04/2002,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,636.02
79059b443ce844d9e9fd0f26e064e6ccf02d9481285936b908449be0d74c93f1,Enzo Gabriel Souza,2469,Masculino,10/05/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,702.36
1f87635aff05d8cfd5081f572fc9c14d7b14b4f40cbf6b6f077437c48ac844e7,José Miguel Brito,2470,Masculino,13/09/1997,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,627.87
af03a51e581f58ba77807426b6fffed5f72e11d9618c38ac397c0746027f70f8,Lunna da Costa,2471,Masculino,06/11/1993,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,702.2
1ab6078431739cd9988f5c8e042389b2616911baa6c034a21b055f0b104b8527,Maria Luísa Santos,2472,Masculino,23/09/1999,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,738.14
33e14c27247dae6ca2ac565cf7d5fa4200defa487918c52a2dfcccb6d09b4329,Luiz Henrique Cavalcante,2473,Masculino,18/07/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,671.69
263522fa27768a70e58d342703278663951d37d65db95f3fbcd011bd8bc0ddeb,Dr. Rafael Moraes,2474,Masculino,11/01/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,628.41
142522997f0a1ec79df3f8788969baaa9ed0306afdeb66b036a3e486cc458a83,Giovanna Pires,2475,Masculino,18/03/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial + Deficiencia,588.79
1395d0b76b56509da2cd59c06ca9522cc2b7aff483dcd622b507c21e74613278,Alícia Pereira,2476,Masculino,25/02/1991,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,690.21
606e317ed5dc4ec6841440ebd5b87e0db0d5cf74996a1f31206a11a8fa71b1fc,Luiz Miguel Ribeiro,2477,Feminino,21/08/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,689.55
aabbb2bd43c0fb27462f139e0274faa6c3a5c6d600e1b2fc6d3c96c18503607e,Isaque Vieira,2478,Masculino,07/09/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,684.52
cc0f20917ee075671c8e77c3123759f52300c666d7f490f066dfbe7222a9bfe4,Sr. Cauã Ribeiro,2479,Masculino,27/07/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,734.66
18167da210996cf3525e400870f7d4955d6b983a7b7d237586e242e59888ad86,Sr. Brayan Sá,2480,Masculino,24/10/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar,715.11
3d73cd5cb74f8ab1d4496133cde249d9825e0f19d0f1a011f46afc287f881299,Miguel Freitas,2481,Masculino,16/02/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,722.94
c13ed9078122113319066d8dd192e261ab3b2ad5af9b07cd69b2d9b7b4f53b2e,Sra. Maria Eduarda Fogaça,2482,Masculino,21/11/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,734.85
530f967e2a24e5ab06997a5a77c10bf291cbb38a1d9628dd8ea4a6534a859b55,Daniela Novaes,2483,Masculino,22/06/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,695.28
a2b00e8a452d83bf2e0963f471cc297bb96d41dbb866037966079dc85484715b,Isadora Carvalho,2484,Masculino,24/07/1996,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,688.1
9d1ef11e7923e54aaac4adfed498ca04fca20de376fb2a9436b303e158f70676,Maria Alice Câmara,2485,Masculino,11/05/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,706.77
9dc6abc967dad3e2d115d25bdcb5b998f06ebda87c5f784800698d7cc1b2273d,Davi Lucas Aparecida,2486,Feminino,03/08/1998,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar,720.5
387c447c4e9503163ed092be997cadddfd4c8682a7d222ef29e8b24122015662,Diego Mendes,2487,Masculino,01/06/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,737.66
15e922d2d8a00b9abae4ffa20e103b16ff780a965ed72359c8e0a28c552aa196,Isaque Garcia,2488,Masculino,15/02/1996,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,720.14
9a1cfcffdce419d6f29a75e409e7777545f08520c667e460803db230c2ab3830,Apollo Cardoso,2489,Masculino,17/03/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,655.01
0927a0c81213ef0edd8c33cb3046bf366f80bfe674a15d3ecad347edd5a686ce,Kamilly Siqueira,2490,Masculino,01/09/1998,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,743.0
dc7d6256d124bcc9244d6d0e437beabded4b25d4fbf77ccb595375b8f5f1e903,Bianca Sales,2491,Feminino,25/06/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,711.89
bebcee2abff6b6f2e04afac2869e7edec0bf441979a6b183b430f9e1e3d7b9c0,Eduardo Montenegro,2492,Masculino,05/11/1999,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,663.92
13b3f39cb74686a176eb0f364ffe4e5e38c9bfa5bb9a8bd1624135ce306ef3d0,Bento Barbosa,2493,Feminino,03/08/1998,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar,715.51
55c9af00a7e7fa53c73c3776477b4fb05daadc4dfa3a7f1d8c20391d842a4732,Léo Ribeiro,2494,Feminino,14/02/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,712.21
72e37da8a67d137ab41fe3a0ef269ad619192eb0d93a4a5421b1f0bf05093d86,Maria Alice Martins,2495,Feminino,29/08/1996,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,709.7
94f136bbfce57e5c6f1c86bbf6bf8a4e1d48ef230373eda2859170e158b1c185,Marcelo Sales,2496,Masculino,14/03/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar,704.71
8d0c7eec258a5cfd81e86404ef98ee05d1a1aef3bf2f5b6e82815cc951497a49,Sra. Emanuella Mendonça,2497,Masculino,26/02/1999,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,657.27
0b8c4c7c81ac3255024f978a24c4c63bb034cc40ed2fe51dec83cb28c8785a87,Otávio da Rocha,2498,Masculino,19/08/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,630.33
2326b09b5e1f59de45c1ed58a00337ddc2966eb5bc60cdc33d3171e9758ef576,Luana das Neves,2499,Masculino,20/12/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,708.62
5a0b83e19c5750eed6d8d46cb858d15c956a657093c08afa53133c0fbe5f04fb,Srta. Emanuella Castro,2500,Masculino,11/01/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,720.09
dafff407d7450f62b0dd0c413f9f0745d70071b8ba4d731d093804be0502184e,Mariana Abreu,2501,Masculino,16/10/1999,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,668.42
447512622f9767785e7dac3176232565e58fbf84ec87f783607cfbb95d82375b,Marcos Vinicius Santos,2502,Masculino,12/02/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,656.51
9caa05aeaaaf486bd3f697aaffa2e74e6a1805ff113366526ec0ae038a5aca4b,Alana Leão,2503,Masculino,25/05/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,673.23
425d61997bf9249a378f324165669789330dc80ea3215486b0f02b1ed1750796,Dr. Davi Luiz da Paz,2504,Masculino,12/11/1997,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,705.52
9060ce5653093cd9bff480cb01ff0e3a790e6f545e214a3dd85841daabac7848,Valentina Camargo,2505,Masculino,26/05/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,667.15
6e71e71a06ff0270c038319e473f7d1beca35a3ea8015ab60e7f1ab47288d9f6,Srta. Mariah Costela,2506,Masculino,05/05/1998,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,668.68
ecb80fffef1947a59eb3fff9d3dddfc60140387317a22d9c0e3f3f85177f3e68,Rebeca Barbosa,2507,Feminino,05/06/2002,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,669.63
cceba0e36b2704677e406b1d8524c785517210f106e09a512fe5c93810b4ec25,Ravi Lucca Cunha,2508,Masculino,17/03/2000,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,602.86
fd98aa9d9cc36596d20ab1947351b2f2312de7edbd2d2e1a20a1e4f7ea237b28,Sra. Marina Araújo,2509,Masculino,27/06/2002,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,748.65
ff150bc51704cbc2fb2f412c2d8a79afb6212c9dff3d6127c2b0f937a33ea5ed,Otto Dias,2510,Masculino,04/03/1999,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,625.52
056cc3e4b91ffa46435bb981d0d98c329222ca41cf12825a533797330a9cc56e,Melissa Peixoto,2511,Masculino,27/12/2000,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar,724.15
25f9b3ab7e7d3634a79eab88d59a0b4592d42384900dfc10ecc481af5b8dfd3d,Ryan Brito,2512,Masculino,26/10/2000,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,713.91
479f8ec909fe2e84ad23cb8a55e3fc41bc84659e81be514db4b989a89a9bd2a0,Luísa Lopes,2513,Masculino,21/09/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,719.9
2d98306af4dba363ad498acbb1f50b1125f249262e7eefa0875078d2b9f6952d,Sr. Enzo Gabriel Brito,2514,Masculino,22/01/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,643.67
81e3115919b4a97b3a2d74945e11f722782beabd40af734e2a2e8266fb2c9542,Nathan Aragão,2515,Masculino,19/07/2000,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,720.12
36b9a348ff8fdd5fb3ac60af9a10e83e21bd30460ca209530964b0e006aa5ee9,Ana Luiza Novais,2516,Feminino,19/07/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,685.58
c3114e3f771d5f6917212c9f0bc7384b0d2b14f3731848d213ad5c9aac56144d,Breno Rocha,2517,Masculino,26/07/1999,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial + Deficiencia,524.29
00e2c609b4339c40455281ce1793c5e2158dd90d163ff4d64bc0795b715b6393,Anthony Gabriel Monteiro,2518,Masculino,01/03/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,698.98
0322afb553ec2b3fe95f9e73820a34c07da19d5dc5fff0f42416e01f24b1cb2c,Yago da Mata,2519,Feminino,20/08/2002,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,680.23
4366b9ea549261637af29a7ca331c75ef21244839073b582ac203e25594b51d0,Ian Alves,2520,Masculino,30/07/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,733.7
9ecd60ff3bca4fecb399dc56bd00dd675b92b0d0e913a4f2b21ca6b1ff8914a2,Emanuelly Rodrigues,2521,Masculino,26/11/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,731.29
58180bb12beb55a4bffb10de75ca8c53dcc8061c3cdee52e0ebdcd74049d374e,Maria Clara Cirino,2522,Masculino,24/02/2000,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,682.02
c56b05eb525718f02df539e071361dd58b168a5a70abdb3148d44f98c46c38cd,Ana Cecília Abreu,2523,Feminino,20/08/2000,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,718.25
228971770cc3111e6ce32b17a5ab6ae7c0ba993634ac8d83fd32ec6e91615995,Sophia Monteiro,2524,Feminino,21/03/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,720.08
83e19a9ce479dc064bab4bd50134db14918cc967debd3ad223bb8993c523788d,Luan Araújo,2525,Masculino,26/04/2002,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,688.15
56533080816acfbf988d15e31399b7ba108b2e525abc68387256075d6f8d2693,Ana Lívia Moura,2526,Masculino,13/06/2000,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,692.75
3f735c67d29014733cf56508d3c5dba2c87abb07313998e23b49b7c8cc0d7e4a,Srta. Esther Melo,2527,Masculino,03/11/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,764.43
57d24fbc37a0596d5dbad9f86accacf04ab8e2875a084cb2202244c421d1c65f,Luana Carvalho,2528,Masculino,19/03/2002,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,752.26
ed5667b58b1a81344b92381e198ec4a36d5ce86688561d30219c02c066159a61,Agatha Sales,2529,Masculino,04/05/2002,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,755.52
0e1a3aec7fd93fa52fea73290fec50e6cf62fb1fa6d03b9ebc0a0a3272232339,Anna Liz Jesus,2530,Masculino,23/06/1999,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,679.16
d9eb1c864cfaa8b6deef076edd37d9fe3403212dfae3d243947419118e4a06f2,Dr. Yuri Marques,2531,Masculino,21/10/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar,718.45
6cf5896600cbb072644fcdfa4e8bad2159c558e67c4b2226e87e26f6b898c99a,Eduarda Correia,2532,Masculino,25/12/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,677.66
4d939723aee58df1d4cc07dc421ca4128d8c69edfcb8f236d1eb961bc440a81d,Arthur Cirino,2533,Masculino,15/07/2002,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,710.41
4a621015e5337e14270e11a5e4a3489864dad0aaed3673381c8973285467c5a4,Catarina Garcia,2534,Masculino,25/07/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,719.86
29e2c686a1fab3fa529bacb349d8af3fd7c96ec2b5fafb13f7a4ba82894269c7,Isabelly das Neves,2535,Masculino,09/04/2002,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,707.97
e1b9005b2bd9380bf2ad43494b6a0c3de7db20532a7297fde352214e9610e4b7,Dr. Eduardo Barros,2536,Masculino,28/03/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,687.75
0371fc7cdb0ab35c882c492829dda05076e162691e6550e82bdf842471377d64,Maria Isis Pacheco,2537,Masculino,28/10/1993,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,709.88
